Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch9_route_niko_8607336d		Then another-crackling blue, gold, silver stars spinning across the clouds. One exploded into the shape of a dragon, another in the spiral of a flower.	game/12_chapter_09_p2.rpy	2633	"[what]"
ch9_route_niko_4a358cb9		It was breathtaking. Silent awe fell across the hilltop as the world above bloomed in light.	game/12_chapter_09_p2.rpy	2634	"[what]"
ch9_route_niko_2e3beeb4	tim	ELIAS!! ELIAS!! LOOK!! It's amazing!	game/12_chapter_09_p2.rpy	2636	tim "[what]"
ch9_route_niko_8187fb4f	tedda_alive	OH MY GOODNESS! IT'S A FLOWER!	game/12_chapter_09_p2.rpy	2637	tedda_alive "[what]"
ch9_route_niko_528169e4	elias	A FROWER! A DWAGON!	game/12_chapter_09_p2.rpy	2638	elias "[what]"
ch9_route_niko_084f0722	roboto	V-V-VISUAL SPECTACLE REGISTERED. SENSORY SYSTEMS OVERLOADING-IN A GOOD WAY! INITIATING JOY DANCE PROTOCOL!	game/12_chapter_09_p2.rpy	2642	roboto "[what]"
ch9_route_niko_ad0073b9		Roboto actually spun in a little circle, his mechanical arms lifted like wings, twinkling lights flashing from his chest panel like party lights at a tiny disco.	game/12_chapter_09_p2.rpy	2644	"[what]"
ch9_route_niko_c5f3b9a3	dorian	Looks like they're having fun too.	game/12_chapter_09_p2.rpy	2646	dorian "[what]"
ch9_route_niko_dc23427f	niko	A lot of fun, actually.	game/12_chapter_09_p2.rpy	2647	niko "[what]"
ch9_route_niko_74841b96		He reached into his pockets. His fingers curled around something small.	game/12_chapter_09_p2.rpy	2649	"[what]"
ch9_route_niko_5f33c68c		Then he held it out to me.	game/12_chapter_09_p2.rpy	2650	"[what]"
ch9_route_niko_6015cd1a		A tiny charm.	game/12_chapter_09_p2.rpy	2651	"[what]"
ch9_route_niko_14b50160		Shaped like a yellow flower. Pressed and lacquered, its petals still delicate, preserved perfectly in time. It shimmered faintly beneath the lantern light-sun-touched and a little worn, like it had been carried for a while.	game/12_chapter_09_p2.rpy	2652	"[what]"
ch9_route_niko_4abc670b	niko	It's... a star lily.	game/12_chapter_09_p2.rpy	2654	niko "[what]"
ch9_route_niko_06655b13		His voice was soft. Too soft for someone who usually spoke in clean, clipped words and divine edicts.	game/12_chapter_09_p2.rpy	2656	"[what]"
ch9_route_niko_d4308ce8	niko	It only grows in the fields outside the Seventh Temple in Hamatame. They say it blooms at dawn. Even in winter.	game/12_chapter_09_p2.rpy	2658	niko "[what]"
ch9_route_niko_0dd987e7		He didn't meet my eyes. His gaze stayed fixed somewhere far off in the distance.	game/12_chapter_09_p2.rpy	2660	"[what]"
ch9_route_niko_4f3dc396	niko	It reminded me of you.	game/12_chapter_09_p2.rpy	2662	niko "[what]"
ch9_route_niko_319a5e66		There was a pause.	game/12_chapter_09_p2.rpy	2664	"[what]"
ch9_route_niko_496a5774		His jaw tightened.	game/12_chapter_09_p2.rpy	2665	"[what]"
ch9_route_niko_4b4b16ba	niko	Bright... and stubborn.	game/12_chapter_09_p2.rpy	2667	niko "[what]"
ch9_route_niko_f8c3125c		I stared at the charm, turning it gently in my hand.	game/12_chapter_09_p2.rpy	2669	"[what]"
ch9_route_niko_690ea59a	dorian	Niko...	game/12_chapter_09_p2.rpy	2671	dorian "[what]"
ch9_route_niko_e90bbc2b		He cleared his throat, still avoiding my gaze.	game/12_chapter_09_p2.rpy	2673	"[what]"
ch9_route_niko_a3a0243a	niko	You don't have to keep it. I just thought...	game/12_chapter_09_p2.rpy	2675	niko "[what]"
ch9_route_niko_c000961f		He stopped himself.	game/12_chapter_09_p2.rpy	2677	"[what]"
ch9_route_niko_0aa2d0a9		I didn't say anything. Instead, I leaned just a little closer. Let my shoulder brush against his. He tensed-but didn't pull away.	game/12_chapter_09_p2.rpy	2678	"[what]"
ch9_route_niko_55bed4a7		The fireworks above us flared again-red, gold, a spiraling white bloom like a galaxy unfolding. A quiet gasp rippled through the crowd again.	game/12_chapter_09_p2.rpy	2679	"[what]"
ch9_route_niko_645ca3dd		And in the middle of all that noise and color, Niko glanced toward me-just once.	game/12_chapter_09_p2.rpy	2680	"[what]"
ch9_route_niko_5289a3e8		Tetrad above... is he... blushing?	game/12_chapter_09_p2.rpy	2681	"[what]"
ch9_route_niko_4d82ff59		I tucked the charm carefully into my cloak pocket.	game/12_chapter_09_p2.rpy	2682	"[what]"
ch9_route_niko_133872ee	roboto	SPARKLER DISPERSION SYSTEM: ENGAGED!	game/12_chapter_09_p2.rpy	2686	roboto "[what]"
ch9_route_niko_991d50c7	tedda_alive	SPARKLERS!	game/12_chapter_09_p2.rpy	2687	tedda_alive "[what]"
ch9_route_niko_8de41445	elias	Ahh!! Tim!	game/12_chapter_09_p2.rpy	2688	elias "[what]"
ch9_route_niko_fca1d8b5	tim	I wanna hold two! Roboto!	game/12_chapter_09_p2.rpy	2689	tim "[what]"
ch9_route_niko_c617e3cf	niko	You can, Tim. But make sure you practice caution. You don't know how many people die because of fireworks.	game/12_chapter_09_p2.rpy	2690	niko "[what]"
ch9_route_niko_120ed023	magnus	Don't be such a spoilsport, Niko! You're scaring the kids!	game/12_chapter_09_p2.rpy	2691	magnus "[what]"
ch9_route_niko_e90bf5de	yuxuan	Niko, you're making it sound like they're juggling hand grenades like that Tian Xun guy.	game/12_chapter_09_p2.rpy	2692	yuxuan "[what]"
ch9_route_niko_6b25da40		Weng appeared from behind a tree, holding her back like she just climbed a mountain.	game/12_chapter_09_p2.rpy	2694	"[what]"
ch9_route_niko_69d84408	weng	Tetrad save me-someone help me with this sparkler! Svante, could you be a dear and help me?	game/12_chapter_09_p2.rpy	2696	weng "[what]"
ch9_route_niko_c5e1dfa6	svante	I got you, Miss Weng!	game/12_chapter_09_p2.rpy	2697	svante "[what]"
ch9_route_niko_09d22301		Laughter and sparks filled the air as the kids darted between glowing trails of light, their joy casting little halos of warmth over the night. Roboto spun in place again, strobing pink and purple like some overexcited festival lantern.	game/12_chapter_09_p2.rpy	2699	"[what]"
ch9_route_niko_271eff2f	roboto	S-S-Safe sparkler mode initiated!	game/12_chapter_09_p2.rpy	2701	roboto "[what]"
ch9_route_niko_51f0be27		I looked at Niko again.	game/12_chapter_09_p2.rpy	2703	"[what]"
ch9_route_niko_2fda47bc		And before either of us spoke again, our fingers found each other.	game/12_chapter_09_p2.rpy	2704	"[what]"
ch9_route_niko_5f51274e		No words. Just the quiet meeting of palms. His fingers curled gently into mine.	game/12_chapter_09_p2.rpy	2705	"[what]"
ch9_route_niko_7cdf15f0	niko	Thank you, Dorian.	game/12_chapter_09_p2.rpy	2707	niko "[what]"
ch9_route_magnus_94ee2df4	magnus	What a lovely made piece of artwork!	game/12_chapter_09_p2.rpy	2718	magnus "[what]"
ch9_route_magnus_db9c2747		I turned around, and there he was-Magnus. Standing a few paces away, hands in his ceremonial sleeves, eyes tilted upward toward the sky. His gaze followed the drifting lantern with "teDuH" scrawled proudly across its paper like it belonged in a museum of chaotic childhood art.	game/12_chapter_09_p2.rpy	2720	"[what]"
ch9_route_magnus_3e32f913	magnus	A lone flame sails with crooked grace, a tribute born of sticky haste.	game/12_chapter_09_p2.rpy	2722	magnus "[what]"
ch9_route_magnus_e9972be3	magnus	The name misspelled; the ink still wet-but love was there. So, no regret.	game/12_chapter_09_p2.rpy	2723	magnus "[what]"
ch9_route_magnus_b3cea6fc		I couldn't help but chuckle.	game/12_chapter_09_p2.rpy	2725	"[what]"
ch9_route_magnus_d6da9f17		Magnus turned his head slightly, his usual cool expression softening into the faintest grin. He stepped closer, hands behind his back now.	game/12_chapter_09_p2.rpy	2726	"[what]"
ch9_route_magnus_45ec2ea9	magnus	I just wanted to see you! Is that alright? I also wanted to ask if you played an instrument.	game/12_chapter_09_p2.rpy	2728	magnus "[what]"
ch9_route_magnus_ec1f4b57		I shook my head a little.	game/12_chapter_09_p2.rpy	2730	"[what]"
ch9_route_magnus_9b28522b	dorian	Not really. I mean, I've tried-kind of. I'm more of a... listener.	game/12_chapter_09_p2.rpy	2732	dorian "[what]"
ch9_route_magnus_466ef5e4	magnus	Mm... I play the harp. Nothing fancy. Just enough to annoy my tutors when I was a boy... I remember that much, at least.	game/12_chapter_09_p2.rpy	2733	magnus "[what]"
ch9_route_magnus_9fd24408	magnus	I could play for you sometime. If you'd like.	game/12_chapter_09_p2.rpy	2734	magnus "[what]"
ch9_route_magnus_b3728a2e		Something about the way he said that made the night feel warmer. Then, after a small pause, he tilted his head toward me.	game/12_chapter_09_p2.rpy	2736	"[what]"
ch9_route_magnus_4353a162	magnus	Would you... like to share a lantern with me?	game/12_chapter_09_p2.rpy	2738	magnus "[what]"
ch9_route_magnus_6b463412		He held one out, delicately folded, the red ribbon trailing from one end like a promise. One lantern.	game/12_chapter_09_p2.rpy	2740	"[what]"
ch9_route_magnus_6319bf66	dorian	...Yeah. I'd like that, Magnus.	game/12_chapter_09_p2.rpy	2742	dorian "[what]"
ch9_route_magnus_893334ea		We stepped away from the others, just far enough that the noise faded into a soft background hum. The lantern flickered between us as we walked, swaying gently in the breeze.	game/12_chapter_09_p2.rpy	2744	"[what]"
ch9_route_magnus_70df748f		After a while, Magnus spoke again-softly.	game/12_chapter_09_p2.rpy	2745	"[what]"
ch9_route_magnus_6d433ad2	magnus	I still don't remember everything. Not even most things. But... bits remain.	game/12_chapter_09_p2.rpy	2747	magnus "[what]"
ch9_route_magnus_7013efe0	dorian	Like what?	game/12_chapter_09_p2.rpy	2748	dorian "[what]"
ch9_route_magnus_f6169fe3		He thought for a moment, fingers brushing the red ribbon.	game/12_chapter_09_p2.rpy	2750	"[what]"
ch9_route_magnus_9a956b5e	magnus	The taste of Galean persimmons. The sound of wind through temple bells. A song... Many songs... something about stars.	game/12_chapter_09_p2.rpy	2752	magnus "[what]"
ch9_route_magnus_daef9906	magnus	But most vividly, I remember... love. I had a woman. Her name was Adriana.	game/12_chapter_09_p2.rpy	2753	magnus "[what]"
ch9_route_magnus_1f5f6c70		I froze. The name hit like a dropped torch in the dark. He mentioned her before when we were fighting but I was too focused on surviving.	game/12_chapter_09_p2.rpy	2755	"[what]"
ch9_route_magnus_da337841	dorian	Adriana? You mean the Adriana? One of the Immortal Tetrad?	game/12_chapter_09_p2.rpy	2757	dorian "[what]"
ch9_route_magnus_00e37f36	magnus	Immortal? Hahaha! No, she was mortal. Human. She lived in a village near the coast... or maybe it was on the cliffs. I can't quite see it. But I remember her hands. Her voice.	game/12_chapter_09_p2.rpy	2758	magnus "[what]"
ch9_route_magnus_c6f55d2e		His brow furrowed, eyes narrowing like he was reaching for something just beyond the veil.	game/12_chapter_09_p2.rpy	2760	"[what]"
ch9_route_magnus_b26918b0	magnus	She was killed. I don't remember the man who did it. A villain with eyes like razors and a soul already given to ash.	game/12_chapter_09_p2.rpy	2762	magnus "[what]"
ch9_route_magnus_9450715f		I didn't know what to say. My heart tightened in my chest, caught between sympathy and something sharper-something I couldn't name yet.	game/12_chapter_09_p2.rpy	2764	"[what]"
ch9_route_magnus_3e9c6766		But then, Magnus looked at me. And everything shifted.	game/12_chapter_09_p2.rpy	2765	"[what]"
ch9_route_magnus_5b9a381b	magnus	After she died, I began to dream. Not of her. Of... someone else.	game/12_chapter_09_p2.rpy	2767	magnus "[what]"
ch9_route_magnus_3282f807	magnus	Of you, Dorian.	game/12_chapter_09_p2.rpy	2768	magnus "[what]"
ch9_route_magnus_f3e98a5d		I stared at him, stunned into silence.	game/12_chapter_09_p2.rpy	2770	"[what]"
ch9_route_magnus_29bef839	magnus	I saw you-again and again. Calling out. In firelight, in snow, in the middle of shattered cities I'd never seen before. Calling for me. Begging me to wake up.	game/12_chapter_09_p2.rpy	2772	magnus "[what]"
ch9_route_magnus_2483ea08		A cold thrill ran down my spine.	game/12_chapter_09_p2.rpy	2774	"[what]"
ch9_route_magnus_aa2be6bd	dorian	No... that can't be right. I'm the one who dreamed of you.	game/12_chapter_09_p2.rpy	2776	dorian "[what]"
ch9_route_magnus_ce1668d5		The lantern between us flickered.	game/12_chapter_09_p2.rpy	2778	"[what]"
ch9_route_magnus_6a688027		Magnus turned, slowly, fully, to face me.	game/12_chapter_09_p2.rpy	2779	"[what]"
ch9_route_magnus_d3171a2a		We stood in silence, just for a moment, as the fireworks cracked again above us-silver now, fanning out in spirals like celestial wings.	game/12_chapter_09_p2.rpy	2780	"[what]"
ch9_route_magnus_1ae005f8	dorian	How long were you calling for me?	game/12_chapter_09_p2.rpy	2782	dorian "[what]"
ch9_route_magnus_bb5e4b12	magnus	Long enough for me to believe I might never be found.	game/12_chapter_09_p2.rpy	2783	magnus "[what]"
ch9_route_magnus_9952a6d5	magnus	But I was... by you and our companions. For that, I thank you.	game/12_chapter_09_p2.rpy	2784	magnus "[what]"
ch9_route_magnus_13d583da		I looked down at the lantern between us. We hadn't written anything yet. Without a word, I took up the brush.	game/12_chapter_09_p2.rpy	2786	"[what]"
ch9_route_magnus_7d6a6664		Elara. Daniel. Sarah. Emily. Lucas.	game/12_chapter_09_p2.rpy	2787	"[what]"
ch9_route_magnus_dbaa8de8		I wrote each name with care, letting the memory settle into every stroke of ink. Magnus stood beside me, watching-not intruding, but present, solid.	game/12_chapter_09_p2.rpy	2788	"[what]"
ch9_route_magnus_73ed42b2		We lit the lantern together. The flame inside flickered once, then glowed warm and steady. Then... the call came.	game/12_chapter_09_p2.rpy	2789	"[what]"
ch9_route_magnus_9b5e11e9	feng	Honored guests, travelers, friends from every border-	game/12_chapter_09_p2.rpy	2791	feng "[what]"
ch9_route_magnus_6d69e9fe	feng	Tonight, our lanterns rise not just as tribute, but as light.	game/12_chapter_09_p2.rpy	2792	feng "[what]"
ch9_route_magnus_570a8aa7	feng	May they find the ones we lost... and may the stars remember them always.	game/12_chapter_09_p2.rpy	2793	feng "[what]"
ch9_route_magnus_73cbee0a	feng	On the count of three-One. Two. Three-Release!	game/12_chapter_09_p2.rpy	2794	feng "[what]"
ch9_route_magnus_b810b485		All around us, lanterns lifted.	game/12_chapter_09_p2.rpy	2796	"[what]"
ch9_route_magnus_4c55a0f0		One by one. Then by the dozens. Then by the hundreds.	game/12_chapter_09_p2.rpy	2797	"[what]"
ch9_route_magnus_9356dcb6		A quiet gasp rippled through the crowd. It was as if the heavens themselves were exhaling.	game/12_chapter_09_p2.rpy	2798	"[what]"
ch9_route_magnus_134047bc		Lanterns floated upward like glowing petals caught in an invisible tide, rising into the night sky. Red, gold, amber. Some danced lazily in the wind, others soared with sharp purpose.	game/12_chapter_09_p2.rpy	2799	"[what]"
ch9_route_magnus_bf2105a2		Our lantern joined them-gentle, steady, the names glowing softly like a heartbeat. And then-	game/12_chapter_09_p2.rpy	2800	"[what]"
ch9_route_magnus_82e080a8		BOOM.	game/12_chapter_09_p2.rpy	2805	"[what]"
ch9_route_magnus_bbc73beb		A firework lit the sky in brilliant pink.	game/12_chapter_09_p2.rpy	2807	"[what]"
ch9_route_magnus_8607336d		Then another-crackling blue, gold, silver stars spinning across the clouds. One exploded into the shape of a dragon, another in the spiral of a flower.	game/12_chapter_09_p2.rpy	2808	"[what]"
ch9_route_magnus_4a358cb9		It was breathtaking. Silent awe fell across the hilltop as the world above bloomed in light.	game/12_chapter_09_p2.rpy	2809	"[what]"
ch9_route_magnus_2e3beeb4	tim	ELIAS!! ELIAS!! LOOK!! It's amazing!	game/12_chapter_09_p2.rpy	2811	tim "[what]"
ch9_route_magnus_8187fb4f	tedda_alive	OH MY GOODNESS! IT'S A FLOWER!	game/12_chapter_09_p2.rpy	2812	tedda_alive "[what]"
ch9_route_magnus_528169e4	elias	A FROWER! A DWAGON!	game/12_chapter_09_p2.rpy	2813	elias "[what]"
ch9_route_magnus_084f0722	roboto	V-V-VISUAL SPECTACLE REGISTERED. SENSORY SYSTEMS OVERLOADING-IN A GOOD WAY! INITIATING JOY DANCE PROTOCOL!	game/12_chapter_09_p2.rpy	2817	roboto "[what]"
ch9_route_magnus_ad0073b9		Roboto actually spun in a little circle, his mechanical arms lifted like wings, twinkling lights flashing from his chest panel like party lights at a tiny disco.	game/12_chapter_09_p2.rpy	2819	"[what]"
ch9_route_magnus_c5f3b9a3	dorian	Looks like they're having fun too.	game/12_chapter_09_p2.rpy	2821	dorian "[what]"
ch9_route_magnus_3ad23dd3	magnus	Oh, how the young ones delight! Come, Dorian-we should join them. At least for a moment.	game/12_chapter_09_p2.rpy	2822	magnus "[what]"
ch9_route_magnus_12233838		He offered me his hand - an invitation. I accepted it and we danced along with the kids.	game/12_chapter_09_p2.rpy	2824	"[what]"
ch9_route_magnus_fa987251		Magnus lifted his voice in song-soft and smooth, a melody that felt older than the stars overhead. His voice wrapped around me like silk, and without thinking, I joined in.	game/12_chapter_09_p2.rpy	2825	"[what]"
